user_id,signup_date,test_date,browser,test,pages_visited
8102987,2015-08-16,2015-08-16,Chrome,0,1
8103200,2015-08-16,2015-08-16,Chrome,1,6
8103211,2015-08-16,2015-08-16,Chrome,1,6
8103425,2015-08-16,2015-08-16,Chrome,0,3
8103533,2015-08-16,2015-08-16,Chrome,0,2
8103653,2015-08-16,2015-08-16,Chrome,0,5
8103664,2015-08-16,2015-08-16,Chrome,0,3
8103760,2015-08-16,2015-08-16,Chrome,0,2
8103761,2015-08-16,2015-08-16,Firefox,0,9
8103882,2015-08-16,2015-08-16,Chrome,0,5
8104034,2015-08-16,2015-08-16,IE,0,4
8104123,2015-08-16,2015-08-16,Chrome,0,8
8104147,2015-08-16,2015-08-16,Firefox,1,3
8104226,2015-08-16,2015-08-16,Chrome,0,4
8104244,2015-08-16,2015-08-16,Chrome,1,7
8104482,2015-08-16,2015-08-16,Chrome,0,7
8104560,2015-08-16,2015-08-16,Safari,0,3
8104724,2015-08-16,2015-08-16,Firefox,1,1
8104728,2015-08-16,2015-08-16,Firefox,1,5
8104847,2015-08-16,2015-08-16,Chrome,1,6
8105151,2015-08-16,2015-08-16,Firefox,1,5
8105275,2015-08-16,2015-08-16,Chrome,0,7
8105314,2015-08-16,2015-08-16,Chrome,0,3
8105427,2015-08-16,2015-08-16,IE,1,4
8105527,2015-08-16,2015-08-16,Safari,0,9
8105540,2015-08-16,2015-08-16,Chrome,0,1
8105559,2015-08-16,2015-08-16,Firefox,0,1
8105745,2015-08-16,2015-08-16,IE,1,1
8105893,2015-08-16,2015-08-16,Chrome,0,2
8106010,2015-08-16,2015-08-16,Chrome,1,8
8106011,2015-08-16,2015-08-16,IE,1,3
8106124,2015-08-16,2015-08-16,Chrome,1,5
8106157,2015-08-16,2015-08-16,Chrome,1,3
8106219,2015-08-16,2015-08-16,Firefox,1,10
8106232,2015-08-16,2015-08-16,Firefox,1,4
8106249,2015-08-17,2015-08-17,Chrome,1,2
8106614,2015-08-17,2015-08-17,Chrome,0,2
8106656,2015-08-17,2015-08-17,IE,1,4
8106668,2015-08-17,2015-08-17,Chrome,0,7
8106744,2015-08-17,2015-08-17,Safari,0,4
8106769,2015-08-17,2015-08-17,Chrome,1,5
8106852,2015-08-17,2015-08-17,IE,0,4
8106910,2015-08-17,2015-08-17,Chrome,0,1
8107232,2015-08-17,2015-08-17,IE,0,2
8107353,2015-08-17,2015-08-17,Safari,0,8
8107410,2015-08-17,2015-08-17,Chrome,0,5
8107484,2015-08-17,2015-08-17,Chrome,1,9
8107503,2015-08-17,2015-08-17,Firefox,1,3
8107515,2015-08-17,2015-08-17,Chrome,1,6
8107554,2015-08-17,2015-08-17,Firefox,1,5
8107840,2015-08-17,2015-08-17,Chrome,0,5
8107846,2015-08-17,2015-08-17,Chrome,0,5
8107853,2015-08-17,2015-08-17,Chrome,1,3
8107983,2015-08-17,2015-08-17,Firefox,0,1
8108205,2015-08-17,2015-08-17,IE,0,4
8108463,2015-08-17,2015-08-17,Firefox,0,5
8108468,2015-08-17,2015-08-17,IE,1,3
8108585,2015-08-17,2015-08-17,IE,0,2
8108605,2015-08-17,2015-08-17,Firefox,1,5
8108684,2015-08-17,2015-08-17,IE,1,3
8108697,2015-08-17,2015-08-17,Chrome,0,7
8108934,2015-08-17,2015-08-17,Firefox,0,5
8109047,2015-08-17,2015-08-17,IE,0,4
8109372,2015-08-17,2015-08-17,IE,0,9
8109404,2015-08-17,2015-08-17,Firefox,1,5
8109484,2015-08-17,2015-08-17,Chrome,1,6
8109526,2015-08-17,2015-08-17,IE,0,4
8109590,2015-08-17,2015-08-17,Chrome,0,3
8109725,2015-08-17,2015-08-17,Firefox,1,1
8109747,2015-08-17,2015-08-17,Firefox,0,3
8109864,2015-08-17,2015-08-17,Chrome,1,6
8110301,2015-08-17,2015-08-17,Chrome,0,10
8110389,2015-08-17,2015-08-17,Chrome,1,4
8110514,2015-08-17,2015-08-17,IE,0,3
8110541,2015-08-17,2015-08-17,IE,1,1
8110679,2015-08-17,2015-08-17,Safari,1,10
8110897,2015-08-17,2015-08-17,Firefox,0,2
8111110,2015-08-17,2015-08-17,Chrome,0,7
8111172,2015-08-17,2015-08-17,IE,0,1
8111228,2015-08-17,2015-08-17,Chrome,1,4
8111262,2015-08-17,2015-08-17,Chrome,0,2
8111321,2015-08-17,2015-08-17,Chrome,1,6
8111347,2015-08-17,2015-08-17,Safari,1,4
8111350,2015-08-17,2015-08-17,Chrome,1,7
8111513,2015-08-17,2015-08-17,Safari,0,4
8111517,2015-08-17,2015-08-17,IE,1,1
8111528,2015-08-17,2015-08-17,Safari,0,8
8111711,2015-08-17,2015-08-17,Chrome,0,2
8111876,2015-08-17,2015-08-17,Chrome,1,3
8111879,2015-08-17,2015-08-17,Chrome,1,4
8112011,2015-08-17,2015-08-17,Chrome,1,1
8112047,2015-08-17,2015-08-17,Firefox,1,2
8112130,2015-08-17,2015-08-17,Safari,0,5
8112154,2015-08-17,2015-08-17,Firefox,0,2
8112226,2015-08-17,2015-08-17,Chrome,1,9
8112356,2015-08-17,2015-08-17,Safari,0,6
8112362,2015-08-17,2015-08-17,Firefox,0,1
8112451,2015-08-17,2015-08-17,Chrome,0,6
8112496,2015-08-17,2015-08-17,IE,0,7
8112524,2015-08-17,2015-08-17,Chrome,1,5
8112623,2015-08-17,2015-08-17,Safari,0,6
8112775,2015-08-17,2015-08-17,Chrome,1,2
8112822,2015-08-17,2015-08-17,Chrome,1,5
8112833,2015-08-17,2015-08-17,Chrome,1,6
8113082,2015-08-17,2015-08-17,Chrome,1,9
8113104,2015-08-17,2015-08-17,Chrome,0,7
8113522,2015-08-17,2015-08-17,Chrome,1,1
8113707,2015-08-17,2015-08-17,Chrome,0,4
8113714,2015-08-17,2015-08-17,Chrome,1,3
8113968,2015-08-17,2015-08-17,Chrome,1,8
8114059,2015-08-17,2015-08-17,Chrome,0,5
8114208,2015-08-17,2015-08-17,IE,1,3
8114212,2015-08-17,2015-08-17,IE,1,6
8114268,2015-08-17,2015-08-17,Chrome,1,7
8114276,2015-08-17,2015-08-17,Safari,1,4
8114351,2015-08-17,2015-08-17,Chrome,0,7
8114471,2015-08-17,2015-08-17,IE,1,1
8114531,2015-08-17,2015-08-17,IE,0,1
8114540,2015-08-17,2015-08-17,Firefox,0,4
8114577,2015-08-17,2015-08-17,Chrome,0,1
8114605,2015-08-17,2015-08-17,Chrome,0,7
8114661,2015-08-17,2015-08-17,IE,1,7
8114736,2015-08-17,2015-08-17,Chrome,1,5
8114744,2015-08-17,2015-08-17,Chrome,1,10
8114811,2015-08-17,2015-08-17,Chrome,0,8
8114842,2015-08-17,2015-08-17,IE,1,8
8114843,2015-08-17,2015-08-17,Chrome,0,5
8114902,2015-08-17,2015-08-17,Safari,1,5
8115185,2015-08-17,2015-08-17,IE,0,10
8115536,2015-08-17,2015-08-17,IE,0,8
8115539,2015-08-17,2015-08-17,IE,0,5
8115542,2015-08-17,2015-08-17,Firefox,0,1
8115669,2015-08-17,2015-08-17,Chrome,1,1
8115731,2015-08-17,2015-08-17,Chrome,1,1
8115739,2015-08-17,2015-08-17,IE,0,1
8115805,2015-08-17,2015-08-17,Chrome,1,10
8115847,2015-08-17,2015-08-17,Firefox,0,11
8115901,2015-08-17,2015-08-17,Chrome,0,7
8116189,2015-08-17,2015-08-17,Firefox,0,4
8116242,2015-08-17,2015-08-17,Firefox,1,6
8116561,2015-08-17,2015-08-17,IE,0,2
8116855,2015-08-17,2015-08-17,Chrome,0,7
8116897,2015-08-17,2015-08-17,IE,1,10
8116982,2015-08-17,2015-08-17,Firefox,0,2
8117167,2015-08-17,2015-08-17,Chrome,0,9
8117314,2015-08-17,2015-08-17,Chrome,1,6
8117557,2015-08-17,2015-08-17,Firefox,0,7
8117592,2015-08-17,2015-08-17,Chrome,1,4
8117616,2015-08-17,2015-08-17,Chrome,0,8
8117683,2015-08-17,2015-08-17,IE,1,1
8117772,2015-08-17,2015-08-17,Firefox,1,11
8117968,2015-08-17,2015-08-17,Chrome,1,5
8117974,2015-08-17,2015-08-17,IE,1,3
8118046,2015-08-17,2015-08-17,Chrome,1,1
8118049,2015-08-17,2015-08-17,IE,1,1
8118105,2015-08-17,2015-08-17,Chrome,1,5
8118142,2015-08-17,2015-08-17,Firefox,0,5
8118186,2015-08-17,2015-08-17,Chrome,0,7
8118192,2015-08-17,2015-08-17,Firefox,1,1
8118340,2015-08-17,2015-08-17,Firefox,0,8
8118497,2015-08-17,2015-08-17,IE,0,4
8118610,2015-08-17,2015-08-17,Chrome,0,6
8118864,2015-08-17,2015-08-17,Firefox,1,5
8118884,2015-08-17,2015-08-17,Firefox,0,6
8118960,2015-08-17,2015-08-17,IE,1,1
8119047,2015-08-17,2015-08-17,Firefox,1,7
8119143,2015-08-17,2015-08-17,Safari,0,4
8119277,2015-08-17,2015-08-17,Chrome,1,13
8119326,2015-08-17,2015-08-17,Safari,1,7
8119374,2015-08-17,2015-08-17,Chrome,1,4
8119464,2015-08-17,2015-08-17,Firefox,0,8
8119564,2015-08-17,2015-08-17,IE,1,6
8119637,2015-08-17,2015-08-17,Chrome,1,5
8119698,2015-08-17,2015-08-17,Firefox,0,2
8119768,2015-08-17,2015-08-17,Chrome,0,8
8119827,2015-08-17,2015-08-17,Chrome,1,4
8119877,2015-08-17,2015-08-17,IE,0,5
8119991,2015-08-17,2015-08-17,Chrome,1,5
8120009,2015-08-17,2015-08-17,Chrome,1,3
8120033,2015-08-17,2015-08-17,Chrome,1,5
8120052,2015-08-17,2015-08-17,IE,0,1
8120257,2015-08-17,2015-08-17,Chrome,0,6
8120264,2015-08-17,2015-08-17,Chrome,1,7
8120391,2015-08-17,2015-08-17,IE,0,8
8120393,2015-08-17,2015-08-17,IE,1,3
8120483,2015-08-17,2015-08-17,Safari,1,5
8120664,2015-08-17,2015-08-17,Chrome,0,7
8120715,2015-08-17,2015-08-17,Chrome,1,5
8120971,2015-08-17,2015-08-17,Firefox,0,1
8121429,2015-08-17,2015-08-17,IE,1,7
8121575,2015-08-17,2015-08-17,Chrome,0,7
8121609,2015-08-17,2015-08-17,Chrome,1,3
8121763,2015-08-17,2015-08-17,Safari,1,5
8121778,2015-08-17,2015-08-17,Chrome,1,13
8121788,2015-08-17,2015-08-17,Chrome,1,1
8121790,2015-08-17,2015-08-17,Safari,0,1
8121801,2015-08-17,2015-08-17,Chrome,0,5
8121878,2015-08-17,2015-08-17,Safari,0,10
8121920,2015-08-17,2015-08-17,Chrome,1,4
8122110,2015-08-17,2015-08-17,Chrome,1,4
8122125,2015-08-17,2015-08-17,Firefox,0,3
8122381,2015-08-17,2015-08-17,Chrome,0,8
8122424,2015-08-17,2015-08-17,IE,1,3
8122468,2015-08-17,2015-08-17,Firefox,0,1
8122502,2015-08-17,2015-08-17,Chrome,0,1
8122536,2015-08-17,2015-08-17,Safari,1,7
8122623,2015-08-17,2015-08-17,Chrome,1,1
8122871,2015-08-17,2015-08-17,Chrome,0,2
8122902,2015-08-17,2015-08-17,Safari,1,5
8122904,2015-08-17,2015-08-17,IE,0,5
8122963,2015-08-17,2015-08-17,Firefox,1,6
8123047,2015-08-17,2015-08-17,Safari,0,4
8123086,2015-08-17,2015-08-17,IE,1,2
8123095,2015-08-17,2015-08-17,IE,0,4
8123116,2015-08-17,2015-08-17,Firefox,1,3
8123235,2015-08-17,2015-08-17,Firefox,0,5
8123299,2015-08-17,2015-08-17,Firefox,1,6
8123331,2015-08-17,2015-08-17,Chrome,1,2
8123520,2015-08-17,2015-08-17,IE,1,7
8123536,2015-08-17,2015-08-17,IE,0,6
8123764,2015-08-17,2015-08-17,IE,0,6
8123805,2015-08-17,2015-08-17,Firefox,1,4
8124114,2015-08-17,2015-08-17,Firefox,0,3
8124128,2015-08-17,2015-08-17,Chrome,1,8
8124188,2015-08-17,2015-08-17,Safari,1,10
8124207,2015-08-17,2015-08-17,Firefox,0,3
8124297,2015-08-17,2015-08-17,Firefox,0,5
8124421,2015-08-17,2015-08-17,Chrome,0,4
8124485,2015-08-17,2015-08-17,Chrome,1,3
8124583,2015-08-17,2015-08-17,Chrome,0,5
8124898,2015-08-17,2015-08-17,Chrome,0,12
8125450,2015-08-17,2015-08-17,Chrome,1,1
8125556,2015-08-17,2015-08-17,Safari,1,5
8125766,2015-08-17,2015-08-17,Chrome,1,5
8125862,2015-08-17,2015-08-17,IE,0,7
8125892,2015-08-17,2015-08-17,IE,1,5
8126068,2015-08-17,2015-08-17,Firefox,1,9
8126092,2015-08-17,2015-08-17,Chrome,1,3
8126108,2015-08-17,2015-08-17,IE,1,6
8126129,2015-08-17,2015-08-17,Firefox,0,1
8126321,2015-08-17,2015-08-17,Chrome,1,4
8126419,2015-08-17,2015-08-17,Safari,1,9
8126493,2015-08-17,2015-08-17,IE,0,1
8126576,2015-08-17,2015-08-17,Chrome,1,8
8126580,2015-08-17,2015-08-17,IE,1,6
8126662,2015-08-17,2015-08-17,Firefox,1,5
8126761,2015-08-17,2015-08-17,Chrome,1,7
8126835,2015-08-17,2015-08-17,IE,1,1
8126991,2015-08-17,2015-08-17,Firefox,1,3
8127062,2015-08-17,2015-08-17,Chrome,1,5
8127146,2015-08-17,2015-08-17,Firefox,0,6
8127467,2015-08-17,2015-08-17,Safari,0,2
8127573,2015-08-17,2015-08-17,Chrome,0,6
8127590,2015-08-17,2015-08-17,Chrome,0,5
8127780,2015-08-17,2015-08-17,Chrome,1,1
8127812,2015-08-17,2015-08-17,Firefox,0,3
8128045,2015-08-17,2015-08-17,Firefox,0,4
8128109,2015-08-17,2015-08-17,IE,0,3
8128114,2015-08-17,2015-08-17,Firefox,1,6
8128149,2015-08-17,2015-08-17,Firefox,1,2
8128180,2015-08-17,2015-08-17,Chrome,0,2
8128232,2015-08-17,2015-08-17,Chrome,0,6
8128296,2015-08-17,2015-08-17,Safari,0,12
8128310,2015-08-17,2015-08-17,Firefox,0,4
8128356,2015-08-17,2015-08-17,Safari,0,4
8128582,2015-08-17,2015-08-17,Firefox,0,6
8128589,2015-08-17,2015-08-17,Firefox,0,6
8128666,2015-08-17,2015-08-17,Safari,1,2
8128926,2015-08-17,2015-08-17,Chrome,0,2
8128930,2015-08-17,2015-08-17,Safari,1,8
8128967,2015-08-17,2015-08-17,Chrome,0,5
8128996,2015-08-17,2015-08-17,Chrome,1,10
8129080,2015-08-17,2015-08-17,Firefox,0,3
8129345,2015-08-17,2015-08-17,Firefox,1,7
8129484,2015-08-17,2015-08-17,IE,1,1
8129487,2015-08-17,2015-08-17,Chrome,0,3
8129557,2015-08-17,2015-08-17,IE,1,2
8129590,2015-08-17,2015-08-17,Chrome,0,4
8129657,2015-08-17,2015-08-17,Safari,0,2
8129805,2015-08-17,2015-08-17,IE,1,4
8129926,2015-08-17,2015-08-17,Chrome,0,2
8130056,2015-08-17,2015-08-17,Chrome,0,6
8130060,2015-08-17,2015-08-17,Chrome,1,4
8130078,2015-08-17,2015-08-17,Chrome,1,4
8130129,2015-08-17,2015-08-17,Chrome,1,7
8130150,2015-08-17,2015-08-17,Firefox,0,4
8130211,2015-08-17,2015-08-17,Safari,1,3
8130227,2015-08-17,2015-08-17,IE,0,5
8130315,2015-08-17,2015-08-17,Chrome,0,4
8130394,2015-08-17,2015-08-17,IE,1,7
8130707,2015-08-17,2015-08-17,IE,0,2
8130794,2015-08-17,2015-08-17,IE,1,5
8131010,2015-08-17,2015-08-17,Firefox,1,1
8131015,2015-08-17,2015-08-17,Firefox,1,10
8131149,2015-08-17,2015-08-17,Firefox,0,8
8131340,2015-08-17,2015-08-17,Firefox,1,6
8131984,2015-08-17,2015-08-17,Chrome,1,3
8132057,2015-08-17,2015-08-17,Chrome,0,5
8132131,2015-08-17,2015-08-17,IE,1,3
8132160,2015-08-17,2015-08-17,Chrome,0,8
8132242,2015-08-17,2015-08-17,Chrome,1,2
8132291,2015-08-17,2015-08-17,Firefox,0,3
8132374,2015-08-17,2015-08-17,Firefox,1,5
8132380,2015-08-17,2015-08-17,Chrome,1,6
8132423,2015-08-17,2015-08-17,Safari,1,8
8132440,2015-08-17,2015-08-17,Chrome,1,1
8132456,2015-08-17,2015-08-17,Chrome,0,2
8132469,2015-08-17,2015-08-17,Chrome,1,5
8132472,2015-08-17,2015-08-17,Chrome,0,4
8132511,2015-08-17,2015-08-17,Chrome,0,6
8132633,2015-08-17,2015-08-17,IE,0,4
8132685,2015-08-17,2015-08-17,Firefox,0,1
8132830,2015-08-17,2015-08-17,IE,1,4
8132901,2015-08-17,2015-08-17,Firefox,1,4
8132929,2015-08-17,2015-08-17,Chrome,0,9
8132958,2015-08-17,2015-08-17,Chrome,0,3
8133044,2015-08-17,2015-08-17,Chrome,0,4
8133368,2015-08-17,2015-08-17,IE,1,8
8133425,2015-08-17,2015-08-17,IE,1,2
8133576,2015-08-17,2015-08-17,Chrome,1,5
8133806,2015-08-17,2015-08-17,Safari,0,1
8133807,2015-08-17,2015-08-17,IE,0,1
8133839,2015-08-17,2015-08-17,Chrome,1,5
8133872,2015-08-17,2015-08-17,Chrome,0,9
8133892,2015-08-17,2015-08-17,IE,0,7
8133977,2015-08-17,2015-08-17,IE,1,2
8134000,2015-08-17,2015-08-17,Chrome,0,3
8134023,2015-08-17,2015-08-17,Chrome,0,4
8134028,2015-08-17,2015-08-17,Chrome,1,7
8134091,2015-08-17,2015-08-17,Chrome,0,1
8134130,2015-08-17,2015-08-17,Firefox,0,7
8134136,2015-08-17,2015-08-17,IE,0,11
8134188,2015-08-17,2015-08-17,IE,1,2
8134359,2015-08-17,2015-08-17,Firefox,0,1
8134576,2015-08-17,2015-08-17,Chrome,0,3
8134582,2015-08-17,2015-08-17,Chrome,1,1
8134612,2015-08-17,2015-08-17,Firefox,1,1
8134748,2015-08-17,2015-08-17,Chrome,0,2
8134752,2015-08-17,2015-08-17,IE,1,5
8134839,2015-08-17,2015-08-17,Chrome,1,1
8134852,2015-08-17,2015-08-17,Chrome,0,6
8134858,2015-08-17,2015-08-17,Chrome,1,7
8134892,2015-08-17,2015-08-17,Chrome,0,7
8134926,2015-08-17,2015-08-17,IE,1,1
8134931,2015-08-17,2015-08-17,IE,0,8
8135026,2015-08-17,2015-08-17,Chrome,0,1
8135228,2015-08-17,2015-08-17,Chrome,0,3
8135282,2015-08-17,2015-08-17,Firefox,1,1
8135328,2015-08-17,2015-08-17,Firefox,0,10
8135519,2015-08-17,2015-08-17,Firefox,0,4
8135601,2015-08-17,2015-08-17,Chrome,0,4
8135633,2015-08-17,2015-08-17,IE,1,4
8135653,2015-08-17,2015-08-17,Firefox,1,3
8135720,2015-08-17,2015-08-17,Chrome,1,6
8135774,2015-08-17,2015-08-17,Safari,0,3
8135993,2015-08-17,2015-08-17,IE,0,4
8136156,2015-08-17,2015-08-17,Firefox,0,6
8136200,2015-08-17,2015-08-17,IE,1,5
8136230,2015-08-17,2015-08-17,Firefox,0,7
8136253,2015-08-17,2015-08-17,Chrome,0,11
8136329,2015-08-17,2015-08-17,IE,0,2
8136428,2015-08-17,2015-08-17,Firefox,1,6
8136650,2015-08-17,2015-08-17,Safari,0,6
8136822,2015-08-17,2015-08-17,Chrome,0,6
8136863,2015-08-17,2015-08-17,Chrome,0,4
8136888,2015-08-17,2015-08-17,Chrome,0,2
8136959,2015-08-17,2015-08-17,IE,0,6
8136968,2015-08-17,2015-08-17,Safari,1,1
8137103,2015-08-17,2015-08-17,IE,0,1
8137164,2015-08-17,2015-08-17,IE,0,1
8137223,2015-08-17,2015-08-17,Safari,1,5
8137319,2015-08-17,2015-08-17,IE,0,1
8137322,2015-08-17,2015-08-17,Firefox,0,7
8137357,2015-08-17,2015-08-17,IE,1,6
8137401,2015-08-17,2015-08-17,IE,0,6
8137529,2015-08-17,2015-08-17,Firefox,0,3
8137539,2015-08-17,2015-08-17,Safari,1,3
8137565,2015-08-17,2015-08-17,Safari,1,6
8137583,2015-08-17,2015-08-17,Chrome,0,5
8137748,2015-08-17,2015-08-17,Chrome,1,2
8138037,2015-08-17,2015-08-17,Chrome,1,3
8138208,2015-08-17,2015-08-17,Firefox,1,3
8138329,2015-08-17,2015-08-17,Chrome,1,5
8138339,2015-08-17,2015-08-17,IE,1,5
8138430,2015-08-17,2015-08-17,Chrome,0,4
8138481,2015-08-17,2015-08-17,Firefox,1,4
8138500,2015-08-17,2015-08-17,Chrome,1,4
8138606,2015-08-17,2015-08-17,Chrome,0,7
8138704,2015-08-17,2015-08-17,Firefox,0,1
8138733,2015-08-17,2015-08-17,Chrome,0,2
8138739,2015-08-17,2015-08-17,Chrome,0,6
8138829,2015-08-17,2015-08-17,IE,0,1
8138881,2015-08-17,2015-08-17,Chrome,0,1
8138909,2015-08-17,2015-08-17,Firefox,1,7
8138960,2015-08-17,2015-08-17,Safari,1,2
8138998,2015-08-17,2015-08-17,Chrome,1,6
8139001,2015-08-17,2015-08-17,Safari,1,3
8139140,2015-08-17,2015-08-17,Chrome,0,10
8139171,2015-08-17,2015-08-17,Chrome,1,2
8139302,2015-08-17,2015-08-17,IE,1,7
8139333,2015-08-17,2015-08-17,Safari,0,4
8139438,2015-08-17,2015-08-17,Firefox,1,1
8139451,2015-08-17,2015-08-17,Chrome,0,6
8139591,2015-08-17,2015-08-17,Safari,0,1
8139701,2015-08-17,2015-08-17,Firefox,0,4
8139713,2015-08-17,2015-08-17,IE,0,9
8139738,2015-08-17,2015-08-17,Safari,0,7
8139905,2015-08-17,2015-08-17,Chrome,1,5
8139927,2015-08-17,2015-08-17,Firefox,0,6
8139951,2015-08-17,2015-08-17,Chrome,0,5
8140046,2015-08-17,2015-08-17,IE,0,3
8140144,2015-08-17,2015-08-17,Firefox,1,3
8140182,2015-08-17,2015-08-17,Firefox,1,6
8140279,2015-08-17,2015-08-17,Safari,1,7
8140357,2015-08-17,2015-08-17,Safari,0,4
8140456,2015-08-17,2015-08-17,Chrome,1,5
8140534,2015-08-17,2015-08-17,IE,0,3
8140570,2015-08-17,2015-08-17,IE,0,5
8140695,2015-08-17,2015-08-17,Chrome,0,7
8140787,2015-08-17,2015-08-17,IE,0,1
8140814,2015-08-17,2015-08-17,Firefox,0,3
8141051,2015-08-17,2015-08-17,IE,1,7
8141100,2015-08-17,2015-08-17,Safari,1,1
8141115,2015-08-17,2015-08-17,Safari,1,3
8141160,2015-08-17,2015-08-17,IE,0,5
8141239,2015-08-17,2015-08-17,Chrome,0,4
8141359,2015-08-17,2015-08-17,IE,1,4
8141465,2015-08-17,2015-08-17,Firefox,1,7
8141619,2015-08-17,2015-08-17,Chrome,1,1
8141835,2015-08-17,2015-08-17,Chrome,0,3
8142198,2015-08-17,2015-08-17,Firefox,0,8
8142202,2015-08-17,2015-08-17,Safari,1,5
8142363,2015-08-17,2015-08-17,Firefox,0,4
8142445,2015-08-17,2015-08-17,Firefox,1,1
8142533,2015-08-17,2015-08-17,Firefox,1,3
8142626,2015-08-17,2015-08-17,Chrome,1,2
8142734,2015-08-17,2015-08-17,IE,0,8
8142741,2015-08-17,2015-08-17,Chrome,1,10
8142800,2015-08-17,2015-08-17,Firefox,0,1
8142827,2015-08-17,2015-08-17,Firefox,0,4
8142855,2015-08-17,2015-08-17,IE,0,4
8142965,2015-08-17,2015-08-17,Chrome,0,2
8142980,2015-08-17,2015-08-17,Firefox,1,5
8143030,2015-08-17,2015-08-17,Chrome,1,5
8143171,2015-08-17,2015-08-17,Chrome,0,3
8143188,2015-08-17,2015-08-17,IE,1,15
8143245,2015-08-17,2015-08-17,Safari,0,3
8143313,2015-08-17,2015-08-17,Chrome,1,4
8143327,2015-08-17,2015-08-17,Chrome,0,6
8143475,2015-08-17,2015-08-17,IE,1,1
8143502,2015-08-17,2015-08-17,Safari,0,6
8143719,2015-08-17,2015-08-17,Chrome,0,3
8143730,2015-08-17,2015-08-17,Chrome,0,1
8143781,2015-08-17,2015-08-17,Chrome,1,3
8144043,2015-08-17,2015-08-17,Chrome,0,4
8144243,2015-08-17,2015-08-17,Chrome,0,2
8144279,2015-08-17,2015-08-17,Safari,1,6
8144313,2015-08-17,2015-08-17,IE,1,3
8144385,2015-08-17,2015-08-17,Firefox,1,1
8144463,2015-08-17,2015-08-17,Safari,0,6
8144900,2015-08-17,2015-08-17,IE,1,1
8144907,2015-08-17,2015-08-17,Safari,1,1
8144928,2015-08-17,2015-08-17,Chrome,1,3
8145009,2015-08-17,2015-08-17,Chrome,1,5
8145182,2015-08-17,2015-08-17,IE,1,4
8145258,2015-08-17,2015-08-17,Safari,1,3
8145373,2015-08-17,2015-08-17,Chrome,1,8
8145557,2015-08-17,2015-08-17,IE,1,9
8145687,2015-08-17,2015-08-17,IE,1,3
8145703,2015-08-17,2015-08-17,Chrome,1,4
8145828,2015-08-17,2015-08-17,Chrome,1,3
8146073,2015-08-17,2015-08-17,IE,1,3
8146244,2015-08-17,2015-08-17,Chrome,0,1
8146339,2015-08-17,2015-08-17,Firefox,0,6
8146374,2015-08-17,2015-08-17,Firefox,1,9
8146380,2015-08-17,2015-08-17,Firefox,0,7
8146407,2015-08-17,2015-08-17,IE,0,4
8146423,2015-08-17,2015-08-17,Chrome,1,9
8146432,2015-08-17,2015-08-17,Chrome,1,6
8146513,2015-08-17,2015-08-17,Safari,0,1
8146538,2015-08-17,2015-08-17,Safari,1,8
8146563,2015-08-17,2015-08-17,Chrome,0,11
8146660,2015-08-17,2015-08-17,Safari,0,5
8146675,2015-08-17,2015-08-17,Firefox,1,4
8146709,2015-08-17,2015-08-17,Firefox,1,6
8146727,2015-08-17,2015-08-17,Firefox,0,5
8146744,2015-08-17,2015-08-17,IE,1,3
8146938,2015-08-17,2015-08-17,Safari,1,5
8147016,2015-08-17,2015-08-17,IE,1,3
8147267,2015-08-17,2015-08-17,Chrome,0,4
8147279,2015-08-17,2015-08-17,Chrome,0,6
8147356,2015-08-17,2015-08-17,Firefox,1,5
8147453,2015-08-17,2015-08-17,Firefox,0,2
8147495,2015-08-17,2015-08-17,Firefox,0,5
8147502,2015-08-17,2015-08-17,Safari,1,1
8147601,2015-08-17,2015-08-17,Chrome,1,5
8147683,2015-08-17,2015-08-17,IE,1,4
8147686,2015-08-17,2015-08-17,Chrome,0,1
8147732,2015-08-17,2015-08-17,Chrome,1,8
8147810,2015-08-17,2015-08-17,Chrome,1,3
8147906,2015-08-17,2015-08-17,Chrome,0,4
8147912,2015-08-17,2015-08-17,IE,0,2
8148123,2015-08-17,2015-08-17,Safari,0,2
8148222,2015-08-17,2015-08-17,IE,1,5
8148244,2015-08-17,2015-08-17,Firefox,1,1
8148316,2015-08-17,2015-08-17,IE,1,6
8148360,2015-08-17,2015-08-17,Chrome,1,2
8148496,2015-08-17,2015-08-17,Firefox,1,5
8148562,2015-08-17,2015-08-17,IE,0,1
8148744,2015-08-17,2015-08-17,Firefox,0,2
8148824,2015-08-17,2015-08-17,Chrome,1,5
8148892,2015-08-17,2015-08-17,Chrome,0,6
8148906,2015-08-17,2015-08-17,Chrome,1,8
8149080,2015-08-17,2015-08-17,Chrome,0,7
8149170,2015-08-17,2015-08-17,Chrome,1,6
8149348,2015-08-17,2015-08-17,Chrome,1,7
8149367,2015-08-17,2015-08-17,Chrome,1,1
8149389,2015-08-17,2015-08-17,Chrome,1,5
8149878,2015-08-17,2015-08-17,Firefox,0,9
8150077,2015-08-17,2015-08-17,Chrome,0,5
8150088,2015-08-17,2015-08-17,Chrome,1,1
8150155,2015-08-17,2015-08-17,Safari,1,4
8150231,2015-08-17,2015-08-17,Firefox,1,5
8150275,2015-08-17,2015-08-17,Firefox,0,3
8150286,2015-08-17,2015-08-17,Firefox,0,4
8150391,2015-08-17,2015-08-17,IE,0,1
8150721,2015-08-17,2015-08-17,Firefox,1,7
8150728,2015-08-17,2015-08-17,Firefox,1,1
